distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
0.9,Point to Point,728,555,173,170,7,12,Trail 2,Intermediate,4.0,"        Begins behind the CCC Recreation Hall, ventures into McCormick’s Cove Nature Preserve and ends between family cabins 11 and 12. Trail 2 also offers access to the Quarry Loop Trail for observation of the Old State House Quarry.
    ",IN
3.6,Point to Point,823,578,454,433,5,20,Waterfall Trail,Intermediate,4.0,"        Accessed from the Buffalo Trace Trail, the Waterfall Trail offers hikers some more technical terrain, steeper climbs, a hike through a rocky gulley, stream crossings, and views of a gorgeous, if small, waterfall. This is a rocky trail with some narrow areas between trees and along hillsides.
    ",IN
4.9,Loop,732,563,744,770,6,34,Lake Trail,Intermediate,3.7,"        The trail has lake views and various junctions with other trails, camping areas, and even passes by two boat ramps. You'll follow a gravel road for part of the trail and travel through a small stand of pines. The trail will take you below the dam but you can cross on the top of the dam also. Follow trail markers and use the Hiking Project mobile app to complete the Lake Trail.
    ",IN
8.8,Point to Point,1065,981,454,447,2,11,Westwood Lake Trail,Intermediate,3.7,"        To get to the trailhead, park in the parking lot overlooking the lake. Once parked, you'll see a big green transformer next to a pine tree. That is the trailhead. The park recommends hikers go clockwise and bikers go counter clockwise. Hikers are to give bikers the right of way. 

The trail is really fun and covers a lot of different terrain. It crosses over the lake in multiple spots as well as all of the creeks feeding into the lake. While there aren't any major hills, be prepared for many small ups and downs the entire way around the lake.
    ",IN
2.9,Loop,878,791,106,107,1,12,Blue Trail,Easy/Intermediate,3.7,"        No matter where you start this trail from, it's a fairly easy hike. There are a few steeper grades though the hills and parts of the trail can stay pretty muddy after a good rain. It has several connections with other trails in the park allowing you to hike all day if you wanted. Overall, it's a great nature hike, taking you through the Bird Sanctuary portion of the lake as well as spending plenty of time wandering through the woods.
    ",IN
1.0,Loop,510,504,8,9,0,1,ISU Football Stadium Loop,Easy,4.0,"        This is a one mile paved loop around Indiana State University’s Memorial Stadium, in the shape of the State of Indiana. Great for a family hike. Additionally, there are exercise stations dispersed around the loop.
    ",IN
4.0,Point to Point,1031,814,553,636,6,15,Schooner Trace Trail,Very Difficult,4.0,"        This is a biking trail that allows for foot traffic. Be respectful of other users and stay alert while on the trail. 

Schooner Trace Trail is a very technical mountain biking trail; expect to see many features specific to biking. This trail features very narrow singletrack, steep climbs, and frequent mountain biking features. Expect lots of rocky sections, ledges, large logs, tight switchbacks, and even areas that combine all of the above! 

The trail winds through a beautiful part of the park, so be sure to take a few moments to appreciate the hills surrounding the trail as well. The Schooner Trace trailheads are located on either end of the Walnut Trail.
    ",IN
2.2,Point to Point,889,852,10,42,0,3,Midland Trace Trail East,Easy,4.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.9,Point to Point,874,869,10,6,0,0,B&O Trail (West),Easy,4.0,"        The B&O Trail follows the old Baltimore & Ohio railway. The trail is paved and lined with plenty of trees and some nice yellow ""flowers"" (probably just a weed of some sort). There are lots of birds and chipmunks to keep you company. The trail is broken up into two segments currently. Construction is underway to connect the two. For more information, click here.
    ",IN
10.3,Point to Point,1000,752,1295,1285,5,20,Wolf Creek Trail,Intermediate/Difficult,4.0,This trail is very remote and comes across no roads or buildings. Hikers need to be prepared to have enough supplies to complete this trek. This is commonly backpacked as part of the Adena Trace.,IN
1.9,Point to Point,897,821,16,92,1,3,Terrill Ridge Trail,Intermediate,4.0,"        A sign at the trailhead reads, 

""Terrill Cemetery Grave site visitors may arrange motorized access by contacting: U.S. Forest Service Bedford, IN. 812-275-5987.""

Indeed, Terrill Ridge Trail follows the old Axsom Branch Road. Easy for several people to hike abreast.

There are two campsites close to this trail. Campsite #1 is accessible near the southern terminus. The other, campsite #6, is next to a large pond near the northern terminus. The northern site's GPS coordinates are [39.056727, -86.317730]. As you turn sharply west toward the cemetery, there's a narrow (usually soggy) trail spur going north to this location. It's far enough off the trail that passersby will likely not notice you there. This ""secrecy"" is somewhat reinforced because the spur is not marked on current maps, though there is some signage.
    ",IN
1.2,Loop,852,847,8,8,0,1,Meltzer Woods,Easy/Intermediate,4.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
12.2,Loop,773,473,1401,1393,4,18,Birdseye Trail,Intermediate,4.0,"There is no potable water or restroom facilities. Pack your own water or be prepared to filter from streams/lakes. Wear blaze orange during turkey and deer hunting seasons. Some old trail maps may show decommissioned sections of trail. In particular, near the lake, the ""new"" trail climbs up and away from the lake, NOT alongside the east bank. Hikers yield to horses and should be aware that mountain bikers may also be present. Gasoline and some basic supplies are available in the town of Birdseye.",IN
1.8,Point to Point,943,767,176,80,3,8,Fairfield Trail,Easy/Intermediate,4.0,"        Parking at a gravel lot on the east end of the Fairfield Causeway, the trail immediately traverses down to the shore of Brookville Lake. In the winter months, the water is subsided and it is fun to hike along the rocky shore and look for shells. Eventually the trail banks to the left and follows a small stream uphill. The unnamed creek usually has water, and will occasionally feature small waterfalls. After you go under some power lines, the trail moves uphill on the right. This is the biggest hill on the trail.

Once at the top, this trail is mostly flat from here on. You'll pass a small pine forest, and eventually come to some cropland. After that, you'll once again go underneath the same power lines, where you can hear them buzzing. Around here, the Templeton Creek Trail veers to the left, while the Fairfield Trail continues to the right. The trail ends at the parking lot for the Glidewell Trail. You can follow the road to the right to access the beach.
    ",IN
23.7,Point to Point,835,629,199,384,0,2,Nickel Plate Trail Kokomo to Peru,Intermediate,4.0,Several of the smaller towns have cafes within a block or two of the trailhead in their town.,IN
5.8,Loop,849,792,176,185,1,8,Bendix Woods County Park Bike Trail,Easy,4.0,"        This singletrack trail is designed for mountain biking, but hikers can also enjoy the nearly six miles of wide twisting trail if they hike in counter-clockwise against bike traffic as mapped.

The casual trail has lots of twists and turns but minimal obstacles as it travels through old growth forests on the north and west sides of Bendix Woods County Park. Along the way, it intersects with the Raccoon Run Trail and crosses over active roads at several points, so be on the lookout for other trail users and cars.

The local bike club NIMBA does a great job keeping the trail edges trimmed and cleared of fallen limbs or trees and the trail typically dries out faster than other local trails after a rain. 

The park has an entrance fee / annual pass that you can buy, although 90% of the time the park is open with no fees required. The fee is only charged on days when an attendant is manning the park entrance. If there is an event going on, then it is likely someone will be manning the entrance and collecting the entrance fee. Otherwise, hikers will find a sign reading ""No Fee Today.""
    ",IN
2.3,Point to Point,1003,776,337,214,4,15,Templeton Creek Trail,Intermediate,4.0,"Be careful. There are a lot of trees down at any moment, and the markers are not clearly visible. Make sure you have trekking poles and bug spray.
Templeton Creek is prone to flooding after heavy rains. It may be impassable at times.",IN
1.3,Point to Point,895,783,109,114,3,12,Tall Timbers Trail,Intermediate,4.0,"        There is a well-kept parking lot on the west side of the county road. From there, head south and follow an unmarked but well-trod trail to an exceptional overlook of the Big Walnut. Continue on until you see a fork in the trail. The loop starts here and can be taken in either direction.  

If you like to climb stairs, go left; if you prefer to climb on trail, go right. Going right, the trail wanders along a ridge and then heads down to the creek on a series of wooden stairs. This next part can get a little tricky, depending on water levels in the creek. You'll see the remnants of stairs across the creek. You need to get across to continue.  

Follow the path as it crosses the creek a couple more times. You'll find a sign pointing to the Tall Timbers Trail Spur, this takes you down to the banks of the Big Walnut. Once you've had your fill of this, return on the spur to the junction, and go right, over the boardwalks and up the hill.  

As you come out of the steepest part of the climb, keep an eye out for a small carved rock on the creek side of the trail.  Follow the trail out, and you'll be back to the loop junction shortly. While you're in the area, there is a fantastic covered bridge just down the hill from the parking lot.
    ",IN
