distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
2.3,Point to Point,1698,1243,460,451,8,21,Pocowanache Loop,Difficult,4.3,"        Use the Seven Mile Connector off Remington Access Road to access this trailhead, or enter using the Pocowanache to Remington Rd Connector for a singletrack climb. If starting off Seven Mile Connector, head left at the trail sign for a hard climb with a technical, rocky downhill.  

To the left you'll climb through some loose rocky sections with some higher grades for about 3/4 mile. At the top, stop at the vista and enjoy some views of the WIlliamsport area. Then get back on the trail and navigate some tricky rock sections on your descent.

If you choose to go right at the sign (using Seven Mile Connector),  you'll enjoy a meandering dirt singletrack with some dips, roots, and a small stone wall to go over. After about 1/2 mile, you can exit onto Remington Access Road or you can start an extremely tough climb for not only the grade, but the rocks as well. This is a tough climb for the majority of people. At about 1 1/4 mile you'll see the vista on your right; be sure to stop and take some pictures. From there, it is a slightly loose rocky descent but not nearly as technical as it would be to go the other way.  

The portion from the sign to the Remington gets a lot of downhill bike traffic.
    ",PA
1.3,Point to Point,852,767,160,146,4,13,276,Difficult,4.3,"
Land Manager:  City of Pittsburgh, PA - Parks
 ",PA
1.8,Loop,1166,1083,93,92,2,15,Blue Loop,Intermediate/Difficult,4.3,"        You can access the Blue Loop from several different connector trails.  One starts at the Algonquin shelter at the north entrance to the park.  

The easiest way to access this trail is at the tree line, but this little connector is not blazed to the Blue loop, and is a quick up and down. You'll come to a ""T"" once at the Blue Loop. Make the right and start down the Blue Loop. Not long after, the Blue Loop emerges from the woods in a small field. From here you'll have to cross a road, pass the Tomahawk shelter, and head over a parking lot (this is the road crossing). 

The trail can be a little tricky to find, but there are blue blazes in this open area, and the trail fully reappears along the tree line. Stay straight down the steep drop. (Note: An unmarked side trail juts off to the right. There are plenty of un-blazed trails in Settler's Cabin)

You'll come to another ""T"" where the Blue and Green Loop join together. Take the path to the left down the Blue/Green section. In a little over a quarter mile the Green and Blue Loop separate. Take the left and follow the blue blazes back to the start.
    ",PA
0.5,Point to Point,1146,1098,0,49,2,9,Hell's Hollow Trail,Easy/Intermediate,4.2,"        This is approximately a one-mile round-trip trail (0.5 miles out, 0.5 miles back) starting in the Hell's Hollow Parking area of McConnells Mills State Park.  

The popular trail follows Hell Run, a six-foot wide stream that meanders through the hollow.  The trail is also about six feet wide and remains relatively flat.  The waterfall at the end is an amazing payoff for such a short journey and there is also an old iron furnace right next to it you can explore.  

There are a couple bridges you'll have to cross along the way that you'll need to step onto and off of, and then at the end of the trail there is a 15ft staircase that takes you down to the actual waterfall.   This is an easy hike to enjoy with your family, but there are some obstacles for those with mobility problems. 

There are lots of areas where you can get right down to the water, even in it.  The wet rocks are extremely slippery.   Be careful.
    ",PA
3.7,Point to Point,2669,1881,176,845,5,14,Roaring Run Trail,Intermediate,4.3,"        There are parking spots on both ends with good signage to mark the trailhead. Trail intersections are well marked with signs. The trail is hard packed dirt and easy to follow due to the abundant yellow blazes and it follows an old logging road. In the summer it is shaded the entire length.  

The middle section of the trail parallels the melodious, cascading Roaring Run and crosses it 26 times. Water proof boots that go over the ankle will allow passage with dry feet, and it is possible to traverse the entire trail in the driest seasons resulting in only damp shoes. 

The area is a lush mixed eastern deciduous forest with laurel trees at lowest elevations along the stream, and the ground cover is dominated by ferns.  There are only a few, obscure features that indicate human activity other than the trail itself so the area does have a very natural appearance. The trail was well maintained with a only a few obstructions/fallen trees across the trail and no areas were the trail is washed out (August 2018).
    ",PA
4.1,Point to Point,216,158,154,130,1,7,"Green Ribbon Trail, South: Ambler and Fort Washington",Easy/Intermediate,4.2,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
64.3,Point to Point,1169,558,451,1022,0,4,Pine Creek Rail Trail,Easy,4.3,"        The Pine Creek Rail Trail runs through Pine Creek Gorge aka the ""Grand Canyon of PA."" The region certainly lives up to its name, as Pine Creek has carved steep slopes from the Pennsylvania landscape over millennia.  Today, the gorge is a beautiful and scenic locale. 

A long logging history once stripped this beautiful area of the ancient hardwood and pine forests that had thrived for centuries, though more recent protections from the National Parks Service and the Pennsylvania State Forest Service have made a great impact on the damage of the area. Today, 100-year-old trees and a variety of local fauna have returned to the gorge, providing for scenic company to any taking the rail trail. The recovery of the area is a testament to the resiliency of our natural world. 

The trail itself is well maintained, and is mostly composed of hard packed dirt or crushed limestone. While most visitors use one of two main trailheads, there are many access points on this trail, making it easy to plan an outing of almost any distance. For those seeking a longer outing, there are many places to camp along the trail and the scenery is amazing. You won't be disappointed by taking this great trail!
    ",PA
1.2,Point to Point,2031,1794,144,249,6,16,Indian Trail,Difficult,4.3,"        Park at Lot #4 on the Rim Road. Roots and rocks abound.
    ",PA
4.7,Point to Point,457,248,506,560,4,16,Blue Trail,Intermediate/Difficult,4.3,"        This trail doesn't have a lot of elevation gain, but what there is can be a little steep. There are lots of loose rocks throughout, and a few more rugged sections, mostly around creek crossings in the bottom of the ravines.
    ",PA
4.2,Loop,505,191,390,391,3,28,Mason Dixon Trail: Otter Creek,Intermediate/Difficult,4.0,"        To access this trail, park at the Urey Overlook parking lot, which is at top of the hill upriver from Otter Creek.  

Cross PA425 and follow the blue-blazed Mason-Dixon Trail to where it turns left. Go straight on the red-blazed trail to Otter Creek. Turn left and follow the blue/red-blazed trail down the creek. When the blue-blazed trail turns left, continue on the red-blazed trail. 

At mile 1.4, follow the red-blazed trail to where the blue-blazed trail comes back down the hill. Continue straight ahead on the blue/red-blazed trail. At mile 2.8, down near the mouth of the creek, an orange-blazed trail comes in from the left. Continue on the red-blazed trail down to PA425.  

Cross PA425 and find a yellow-blazed trail that goes down the embankment. Follow the yellow blazes until you connect back to the blue blazes. At mile 4.0, turn right on the blue blazes and follow the blue blazes up the hill to
Urey Overlook. Enjoy the views!  

After enjoying the view at Urey Overlook, leave the overlook and turn right. Follow the blue blazes on an old logging road back to your vehicle.
    ",PA
2.3,Point to Point,1533,1064,559,121,6,21,North Trail,Intermediate/Difficult,4.0,"A small parking area is available where the Appalachian Trail crosses 873. Additional parking is available across the Lehigh at the A.T. parking lot, and at the Lehigh Gap Nature Center. It's a steep climb up the Appalachian Trail southbound to reach the North trail. Another option is to go up Translator Lane off Mountain Road. It ends at the top of the mountain near the cell and radio towers. BUT, if you don't have a 4WD with high clearance, park in the parking lot just off Mountain Road and walk up.",PA
