distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
1.9,Point to Point,1464,1199,326,330,7,20,No Name Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1382,1195,186,0,6,8,Twig-Fowlers Connector,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1848,1796,0,51,3,6,Piney Mountain Ridge Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.4,Point to Point,1795,1585,49,213,4,11,Daywalt Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,1405,1220,184,2,4,7,Huckleberry Trail Extension,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,189,135,67,13,3,5,Wood Field Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
0.2,Point to Point,197,169,12,28,4,6,Multi-use Trail,Easy,,"
Land Manager:  PA DCNR - Evansburg State Park
 ",PA
0.3,Point to Point,1125,1030,96,2,6,9,Unnamed,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1750,1660,5,90,4,13,Big Chief Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Point to Point,1133,1017,122,56,5,14,Sawmill Trail North,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.0,Point to Point,1048,944,111,23,2,15,North Reservoir Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1816,1804,12,8,1,2,Unnamed,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1794,1773,14,20,2,5,Unnamed,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.0,Unknown,708,690,18,0,8,12,Connector,Intermediate,,"
Land Manager:  PA DCNR - Joseph E. Ibberson Conservation Area
 ",PA
1.5,Point to Point,125,84,49,71,1,7,Hillslope Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
3.4,Point to Point,1721,1525,409,259,4,12,Gene's Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,1840,1762,78,43,5,10,High Voltag,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.8,Point to Point,2083,1702,437,280,5,17,Waterfall Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Point to Point,2130,2060,70,14,2,8,Pink Floyd Connector,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.4,Point to Point,2152,1836,71,322,3,8,Blueberry Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.4,Point to Point,1835,1598,6,243,3,7,Bruised Ego,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.1,Loop,306,298,7,7,2,5,Scout Trail Loop,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
3.6,Lollipop,684,606,99,100,1,9,Trail 9,Intermediate/Difficult,4.7,"This is the definitive trail in the dunes. It combines hiking through mature forests and along the top of a dune ridge overlooking Lake Michigan. The views are incredible. The gem of this trail is Beach House Blowout, a huge bowl of sand. The trail winds along its narrow edge affording views in every direction.",IN
4.7,Loop,689,587,202,202,2,15,Cowles Bog Trail,Intermediate/Difficult,4.5,"The Cowles Bog Trail highlights an area of such outstanding plant diversity that it was designated as a National Natural Landmark in 1965, a year before the Indiana Dunes National Park was established. This location, where Dr. Henry Cowles conducted much of his early work in plant ecology and succession in the early 1900s, remains an important focus for scientific study today.

Explore several distinct habitats along this 4.7-mile trail including ponds, marshes, swamps, black oak savannas and beaches. Steep sand dunes near Lake Michigan make this a very strenuous journey. Many visitors pack a lunch to enjoy at the shoreline while resting for the return trip (dont forget to pack out your trash). Make sure to bring plenty of water and sun protection.",IN
2.2,Out and Back,724,604,238,237,4,10,Trail 8 - 3 Dunes Challenge,Intermediate/Difficult,4.7,Trail 8 climbs over the three tallest dunes in the park. There are great views at each peak.,IN
5.7,Loop,889,563,563,563,4,20,Scarce O' Fat Loop,Difficult,4.8,"This is a classic Yellowwood State Forest hike through Southern Indiana hardwood forests. Sustained climbs up long narrow ridge lines add a physical challenge, and hikes through deep hollows give a sense of true wilderness. The pinnacle of the hike is the summit of High King Hill, where excellent views of Yellowwood Lake await.",IN
3.5,Loop,671,589,223,220,2,20,West Beach 3-Loop,Intermediate,4.4,"This hike combines the three different loops at West Beach. From the parking lot, follow the road north, toward the lake and pick up the trail to the east of the bathhouse.",IN
3.4,Out and Back,612,587,46,46,1,4,Paul H. Douglas Trail,Intermediate,4.5,"Take the Paul H. Douglas Trail (formerly the Miller Woods Trail) through a globally rare oak savanna. The National Park Service conducts small, carefully controlled burns that mimic historic fires. These fires reduce the growth of woody species and the build-up of leaves on the forest floor. The savannas native grasses and wildflowers, including lupine, thrive in the sunlight and more open forest floor. The wild lupine, the only food for the caterpillar of the endangered Karner blue butterfly, grows close to the trail. Please stay single file on the narrow trail to protect yourself from the abundant poison ivy along the trail edges as well as the fragile lupine habitat.",IN
5.9,Loop,682,525,629,628,4,26,5-Mile Challenge,Difficult,4.8,"The Nature Center features this trail as the 5-mile challenge. Hikers completing the hike in one day can receive a sticker when they take pictures of themselves at the Lusk Home (east), Camel's Back (north) and Boulder Canyon (west) for proof. 

The trail boasts 1,500 man-made steps spread out fairly evenly over the course of the trail, and allows hikers to see the best parts of the park by joining Trail #3, Trail #4, Trail #5, Trail #9, and Trail #10, into a single loop. The trail visits the Coal Mine, the Narrows Covered Bridge, Lusk Home, the Punch Bowl, Camel's Back, ""140"" steps, Boulder Canyon, Falls Canyon and many stream crossings, making the approximately six-mile hike very worthwhile. Parts of the trail require hikers to travel along as well as in the stream, so hikers should dress appropriately!",IN
8.8,Loop,867,483,907,907,4,20,French Lick Loop,Intermediate,5.0,"This is a fun eight-mile loop combining French Lick's Buffalo Trace Trail and Waterfall Trail. Hikers will tackle moderate to steady climbs and enjoy fun sections of descending. Expect some areas of rocky and technical trail and a beautiful, if smaller waterfall.",IN
2.9,Loop,662,608,127,127,2,9,Tolleston Dunes Trail,Intermediate,4.1,"The Tolleston Dunes Trail follows 4,700 year-old sand dunes that were formed when Lake Michigan was 25 feet higher than in recent years. Tolleston is the second youngest of four distinct dune systems found within the national park. Together these dune ridges provide a glimpse into the changing shoreline of Lake Michigan. Older dunes, like Tolleston, are found farther inland from Lake Michigan's present shoreline and were formed thousands of years ago when the lake was much larger than it is today. 

In winter, this trail is a popular spot for cross-country skiers looking for a more challenging experience.",IN
10.6,Loop,935,639,964,968,3,28,Low Gap Backcountry Trail,Intermediate/Difficult,4.3,"        Park at either the main lot or at the smaller Tincher Ridge parking lot 50 yards west. Hike for about one mile down Tincher Ridge before falling off into the Rock Shelter Hollow. See many rock outcropping and a large ""rock shelter"" before climbing out to a high ridge. The trail follows mostly ridges until it drops and crosses Low Gap Loop Road. 

Cross the road and enter the Backcountry Area of Morgan-Monroe State Forest. There is a camping area located near the road. Cross a couple of nice bridges before climbing to the top of Gourley Ridge. Drop again into an isolated valley filled with creeks and pine forest. Depending on the season, wildflowers, wildlife, birds and fungi can be observed. 

Climb out of this hollow and head along a fringe of trees with a logging road. Turn left for Low Gap Loop (Tecumseh Trail turns right) and follow the logging trail to Low Gap Road. Cross the road and continue down/up the gravel road which turns back into another logging trail. 

Follow this trail past Indiana University Hardwood Ecosystem study (look for the tubing and buckets) until it turns to the left. From there, the trail runs just south of the main forest road back to the parking area. Look for pileated woodpeckers on this section. 

Overall, this is a very nice trail with some isolation, especially in the backcountry area.
    ",IN
1.2,Loop,742,602,141,136,4,11,Hemlock Cliffs Main Trail,Intermediate/Difficult,5.0,Do not drink the water! The numerous Hemlock trees in the area release toxins into the water. There are no restrooms or facilities of any kind for miles.,IN
0.6,Point to Point,667,591,79,43,4,15,Dune Succession Trail,Intermediate,4.5,"        The Dune Succession Trail (Loop 1) at West Beach highlights the four stages of dune development within its one-mile length. The actual trail is only ~0.6 miles long, but the loop totals one mile when the necessary jaunts along the road and West Beach Trail are factored in. From the parking lot, follow the road north, toward the lake and look for the trail to pick up to the west of the bathhouse. 

This scenic, but strenuous, trail includes a climb up 250 stairs for a spectacular view of Lake Michigan and Chicago. Support the restoration effort in the fragile dunes and ponds, or pannes, by remaining on designated trails.

The main trail is not accessible to wheelchairs. However, there is a paved road from the parking lot to the bathhouse that offers views of Lake Michigan that is accessible to wheelchairs. The main parking lot has spots for 596 cars and is open year round.

There are restroom facilities and potable water available year round in the West Beach Contact Station. Seasonal showers, lockers and a lifeguarded beach are available from Memorial Day weekend through Labor Day weekend.

Indiana Dunes National Park (formerly national lakeshore) was established to preserve portions of the Indiana Dunes and other areas of scenic, scientific, historic and recreational value. Up to two million annual visitors enjoy the park's 15,000 acres of wetlands, prairies, sand dunes, oak savannas, forests, and historic sites. The park's 15 miles of beaches hug the southern shore of Lake Michigan from Gary, IN, to Michigan City, IN. For more information, visit  nps.gov/indu/index.htm or  facebook.com/IndianaDunesNPS.
    ",IN
4.9,Loop,867,491,464,464,4,19,Buffalo Trace Trail,Intermediate,5.0,"        This is an easy to access trail that leaves from the French Lick Resort parking lot and traverses through forested hills.  Keep an eye out for other trail users, as this is a mixed use trail allowing those on foot in addition to biking and horseback riding.
    ",IN
5.8,Point to Point,642,583,63,119,1,12,Trail 10,Intermediate,4.1,"        Park at either the beach or at the Nature Center. The preferred direction is counter-clockwise. The first half of the hike is on flat to rolling trail in the forest. The footing is good with a mixture of sand and packed dirt. The trail is never crowded, even on summer weekends. 

At the furthest point east, the trail will turn north and climb over a steep vegetated sand dune. Footing is loose sand. Once to the lake, the trail back to the beach Pavilion runs along the beach. The beach is amazingly pristine. Take plenty of water as this hike will take longer than it appears due to the loose sand.
    ",IN
1.1,Point to Point,773,620,155,211,6,31,Trail 2,Difficult,5.0,"Be aware that the elevation profile for this trail, as well as many trails in Shades and Turkey Run State Parks are very inaccurate due to the small, deep ravines many of the trails pass through. These ravines typically do not show up well on terrain maps.

Trail may be impassible during periods of high water.",IN
1.3,Point to Point,767,592,20,181,3,15,Pine Hills Nature Preserve Trail,Difficult,5.0,"This trail features very hazardous and dangerous terrain. It is not recommended for children. Please exercise caution while on the ridgelines.

Be aware that the elevation profile for this trail, as well as many trails in Shades and Turkey Run State Parks, is very inaccurate due to the small, deep ravines many of the trails pass through. These ravines typically do not show up well on terrain maps. 

Trail may be impassible during periods of high water.",IN
22.9,Loop,861,409,3374,3370,6,27,The Adventure Hiking Trail Loop,Intermediate/Difficult,4.3,"        The trail is rough, rugged, and rutted in places, with a number of steep climbs and descents. Fallen trees, logs, and loose rock may be encountered at any time, as the trail receives minimal maintenance. 

The trail is marked with white and green markers. Some markers can be difficult to locate, especially in places where trees have fallen.

Beginning in the campground, near the entrance to the Horseman's Camp loop, follow the gravel access trail a short distance down to the Adventure Hiking Trail intersection on the right. 

The trail descends approximately one mile toward the Blue River, crossing the Breeden Ridge Trail, before dropping into the river valley and crossing the old Iron Bridge Road. (The trail runs through the bottom lands near the Blue River, and the area can be wet or closed during high water events.)

Following the edge of the Blue River for a mile or so, the trail climbs back up the ridges and crosses the Fire Tower Trail in two locations before descending again toward Fox Hollow, eventually climbing back up the hills for a view of the Blue River, near the trail intersection at Rendezvous Point. Just across the river is the old Stagecoach Campground.

The trail continues across a series of ridges and valleys for about 3 miles and after another descent, the trail climbs once again as it nears IN-462, and crosses that road a short distance from the O'Bannon Woods State Park entrance.

After crossing IN-462, the trail winds through a swampy area, and then once again descends through a rocky segment following a dry creek bed, before climbing again. The trail continues to twist and wind, with a number of shorter climbs and descents before a long climb to the Old Forest Road crossing. It's about 2 miles from crossing to crossing.

From Old Forest Road, the trail drops and climbs again, and joins a horse trail for a short segment along a ridge line. The trail breaks off and continues to wind through the woods before reaching the steep limestone bluffs that overlook Indian Creek far below. The trail follows along the edge of the bluff closely, before reaching the Indian Creek Shelter a short distance later.

From the Indian Creek Shelter, the trail descends and climbs a number of times, through rocky creek beds and up short hills, approximately 3.5 miles before reaching the Old Homestead Shelter.

Another series of short climbs is followed by long descent to the Cold Friday Road crossing, about 1.5 miles from the Old Homestead Shelter. The Cold Friday Road crossing is an excellent place to cache supplies, or leave a vehicle in case of an emergency.

From Cold Friday Road, the trail climbs up a steep rocky hillside, and makes a steep descent into a dry creek bed, before climbing steeply once again up a sharp switchback step. Following along the edge of another ridge, the trail descends and climbs once more, before reaching a long, scenic section that runs along the edge of the bluffs overlooking the Ohio River. The trail joins a horse trail for a short distance before reaching the Ohio River Overlook Shelter. It's about 2.8 miles from Cold Friday to the shelter.

From the Overlook Shelter, the trail makes a twisty mile-long descent toward Potato Run Creek and follows along a steep bank overlooking the creek. The trail crosses Potato Run Creek near the Pioneer Shelter and crosses the paved park road, climbing up a steep bank on the opposite side over a series of water bars.

The trail continues to climb the ridge and twists and winds through a series of short descents and climbs before eventually crossing the Breeden Ridge Trail. After crossing Breeden Ridge, the campground is a short distance away, with the trail joining the gravel access trail the hike began on.
    ",IN
