distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
3.2,Point to Point,7386,6783,0,603,4,7,Sheep Creek Trail,Intermediate,1.7,"        Backpackers primarily use the lengthy Sheep Creek Trail either as a way to exit the park (in the N-S direction) or as a way of entering the park without paying a fee (S-N direction).  

From the 4-way intersection with the Under-the-Rim Trail and the Sheep Creek Connecting Trail, the Sheep Creek Trail follows Sheep Creek wash along the canyon bottom. Descend past Swamp Canyon, the Sheep Creek backcountry campsite and cross the national park boundary near Short Canyon as the canyon progressively broadens.  

After Mud Canyon, the trail joins a dirt fire road (115B) and turns to the east. Navigate past Pasture Wash and the heavily wooded Noon Canyon before reaching the Sheep Creek Trailhead and parking area at the end of Sheep Creek Flat Road. The trailhead is on Dixie National Forest land, just inside the BLM land boundary.
    ",UT
1.2,Point to Point,5783,5206,589,12,10,33,BST: Richland Drive Access,Difficult,1.3,"        This is a typical Wasatch butt kicker. It starts off mild but only grows steeper, smartly approaching the main Bonneville Shoreline Trail (BST): Dry Creek to City Creek  trail, arriving at Bobsled after about a mile of mostly shadeless hiking. 

This route begins from a residential neighborhood, so please remember to be respectful on your hike!
    ",UT
10.7,Point to Point,5751,5197,650,728,2,12,24-Hours of Moab,Difficult,1.5,"        This trail runs through beautiful terrain and often punishing conditions. It parallels, then joins with the Behind the Rocks road to complete a roughly 15-mile loop.

With about twice your recommended daily allowance of sand, the trail is harder than the mileage would suggest. Many stretches are more likely to be used by OHVs than anything else.

Despite a few really nice sections, this one really isn't worth doing unless you're curious about the famous 24-hour race that used to be run here.
    ",UT
2.4,Point to Point,5161,4673,52,519,4,22,Boneville Shoreline Trail: Centerville to Bountiful,Intermediate,1.5,"        This is a nice section of the Bonneville Shoreline Trail that connects the Parrish Creek Trail #608 and Deuel Creek Trail. In places, it overlaps with the fire-break road, so watch for cars and ATVs.
    ",UT
0.9,Point to Point,11230,10337,57,948,22,40,Snowfield Descent,Very Difficult,1.0,"Extreme caution should be used around any steep snow field, snow with water moving underneath, waterfalls, and/or cliffs.
    ",UT
0.1,Point to Point,5250,5225,21,25,6,14,Red Rock Trail,Intermediate,1.0,"
Land Manager:  City of Draper, UT - Parks and Trails
 ",UT
5.0,Point to Point,8141,6951,154,1222,5,13,Bulldog Trail (504),Intermediate,1.0,"        There is a tangled mass of spaghetti-like trails in this southeast corner of Manti La Sal National Forest. The Bull Dog Trail is a good choice for folks looking for a straight-shot descent from the South Peak area to Highway 191 and nearby Devils Canyon Campground. 

The Bulldog Trail (also called 504) branches off the 0084 fire road and heads south. The downhill hiking is gentle at first, passing through wooded sections and occasional pretty aspen groves. Substantial erosion has gouged some hiker-eating troughs in this trail. When not negotiating these tricky spots, the trail becomes more mellow and enjoyable, dropping at a steady gradient. The smoother sections are a bit monotonous as you wind through dense forest. 

Although there are fewer turn-offs and confusing trail junctions on this trail than others in this area, towards the bottom you need to be careful to stay on the right track. Some paths dead-end in campsites and others send you into the wrong drainage. Use the Hiking Project mobile app to stick to the right trail. A final short uphill climb at the end brings you back to civilization with a bit of a view before the trail terminates at Alkali Pt. Road.

Fall colors are pretty here, but be sure to wear orange during hunting season as this area is popular with motorized hunting parties.
    ",UT
1.8,Point to Point,6621,5558,1119,56,12,31,Highland Oaks Trail,Difficult,1.0,"        The First Ridge Trail would be do-able all but for a brief strip of private property overlapping the jeep road.  The trail shown here circumvents that private property. Unfortunately, much of this trail is very overgrown and hard to follow. Nevertheless, it is worth noting it as an alternative to trespassing.

On my hike, I ran into a swampy section, followed by a decomposing deer carcass. The trail can be accessed from the end of Highland Oaks Drive where there is an easement where I am fairly certain hiking is legal. It would help if there was a sign, but at the time of this writing, there is no sign whatsoever, only a trail and some parking spaces.
    ",UT
2.9,Point to Point,4730,4629,22,105,1,2,Copper Ridge 4x4,Easy,1.0,"        This is a straight, flat, somewhat sandy old Jeep road.  It takes the path of least resistance in connecting the north and south Klondike Bluff trailheads.  There is no climbing, no technical difficulties, and not much of a reason to use it.

You might take this trail if you need to get back to a trailhead but there are much better options to either side: Jasper Loop and Agate Loop to the west or Dino-Flow to the east.
    ",UT
2.9,Point to Point,3550,3280,297,376,4,17,Cottonwood Hills Trail,Intermediate/Difficult,1.0,"        From when this trail leaves the Prospector Trail at its eastern end, it oscillates between sink-in silt and golfball-sized rocks, with a few steep elevation stretches.  There are some open-face rock areas
    ",UT
0.6,Point to Point,3279,3216,14,76,3,11,Spanish Wash,Easy/Intermediate,1.0,"        For anyone unfortunate enough to have chosen the Cottonwood Hills Trail or Bracken's Loop, the Spanish Wash may well be your fastest escape back to Prospector Trail from the torture. Sadly, it is torture as well.  

As far as washes go, this one is pretty bad, as it is almost entirely sand. There is one area of flat rock about halfway through that offers some respite from constant sinking and trudging, but it's about 50 feet. Suitable for masochists and hardship training runs, not much else.
    ",UT
0.9,Point to Point,8977,8526,452,0,9,15,Wagonwheel to Fr 0087,Intermediate/Difficult,1.0,"        This gradually narrowing 2-track dirt road climbs part-way up the flank of South Peak. The trail surface is somewhat loose and rutted. Climb up two benches through scrubby trees and dry vegetation, occasionally getting glimpses of the hillside from small clearings. This is a less interesting and less pretty way to reach the Abajo Peak Rd (FR0087) from the Wagonwheel Trail (168). 

Fall colors are pretty here, but be sure to wear orange during hunting season as this area is popular with motorized hunting parties.
    ",UT
0.2,Point to Point,5460,5419,41,0,4,8,Main Line Beginner Trail,Easy,1.0,"        This short, nearly flat beginner trail is designed for both bikes and foot traffic. It is wider than the others in this trail system, so it is more forgiving and allows for multi-directional travel. This trail has very little elevation gain and is smooth. It goes up the gut of the valley, eventually ending at the top of the instructional trail system. The trails in this area are well signed.
    ",UT
0.1,Point to Point,5485,5446,39,0,10,27,Little Valley Footpath,Intermediate,1.0,"        Starting from a fenced spot off the Main Line Beginner Trail, this foot-traffic only trail heads uphill towards Ann's Trail and the tunnel. This trail tends to be eroded and a bit overgrown by scrub oak.
    ",UT
1.5,Point to Point,5541,5393,174,25,2,10,Angel Arch Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",UT
6.8,Point to Point,6170,4857,81,1393,4,51,Owl Canyon,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",UT
1.0,Point to Point,5160,4535,5,630,12,21,Maze Overlook Trail,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",UT
9.6,Loop,4212,4198,49,48,0,1,Farmington Bay - Perimeter,Easy,,"
Land Manager:  Utah Division of Wildlife Resources - Farmington Bay Waterfowl Management Area
 ",UT
10.3,Point to Point,9280,7253,2334,1382,7,38,Great Western Trail: Sessions Mountain Road to Francis Peak,Intermediate/Difficult,,"        This section of the GWT starts at the top of Ward Canyon Road which is also the North end of Session's Mountain Road and the South end of Sky-line drive.  Most cars can reach it without any problems.  The trail begins as a wonderful hike descending through thick forest with a few stream crossings and craggy formations before reaching the Farmington Flats area.  This area is characterized by a curious color of sand (I always called it ""indian sand""), and is frequented by ATVs.  The Farmington Flats area is a network of ATV trails that includes Chicken Creek Loop, and Gold Ridge.  (I've motor-biked them both many times.)  Exiting Farmington Flats area, you arrive at the shed that begins Francis Peak road.  From here you can drop into Morgan or go down Farmington Canyon.  Continuing on the GWT, you'll eventually reach Francis Peak.  Best to go around it than over it to avoid radiation exposure.  Beyond that, you reach a fork.  Going right takes you to the Smith Creek Lakes (there are 3 of them.)  Going left continues the GWT towards Thurston Peak.  Now go to the description for GWT: I-84 to Francis Peak.
    ",UT
